trjFile,tMinTTC,xMinPET,yMinPET,zMinPET,TTC,PET,MaxS,DeltaS,DR,MaxD,MaxDeltaV,ConflictAngle,ClockAngle,ConflictType,PostCrashV,PostCrashHeading,FirstVID,FirstLink,FirstLane,FirstLength,FirstWidth,FirstHeading,FirstVMinTTC,FirstDeltaV,xFirstCSP,yFirstCSP,xFirstCEP,yFirstCEP,SecondVID,SecondLink,SecondLane,SecondLength,SecondWidth,SecondHeading,SecondVMinTTC,SecondDeltaV,xSecondCSP,ySecondCSP,xSecondCEP,ySecondCEP,P(UEA),mTTC,mPET,
left turn real_002.trj,576.80,-3.45,-282.62,0.00,0.00,0.00,9.00,9.53,-0.57,-0.57,4.84,-136.75,10:33,crossing,2.17,226.24,223,10001,1,4.64,2.00,265.14,6.17,4.69,-2.70,-273.74,-3.45,-282.62,230,10004,1,4.61,1.95,128.40,4.04,4.84,3.41,-288.14,-0.25,-283.52,1.00,99.00,99.00,
left turn real_002.trj,574.40,4.75,-315.92,0.00,1.40,0.80,2.15,1.11,-0.72,-0.72,0.60,0.00,6:00,rear end,1.63,90.60,232,5,2,4.21,2.00,90.60,1.03,0.60,4.76,-316.12,4.61,-302.55,238,5,2,4.76,2.07,90.60,2.15,0.51,4.82,-322.27,4.71,-311.47,1.00,99.00,99.00,
left turn real_002.trj,582.20,-5.36,-281.16,0.00,0.00,0.00,10.91,13.36,0.46,0.46,7.19,120.06,1:59,crossing,4.41,238.14,231,10004,1,4.21,2.00,149.97,5.83,7.19,1.50,-285.13,-5.36,-281.16,255,1,1,4.76,2.07,270.03,9.45,6.16,-3.53,-265.66,-3.52,-278.03,1.00,99.00,99.00,
left turn real_002.trj,587.00,-2.64,-282.01,0.00,0.00,0.00,8.05,9.08,0.20,0.20,4.89,132.37,1:35,crossing,2.01,208.91,232,10004,1,4.21,2.00,137.03,5.13,4.89,3.03,-287.29,-2.64,-282.01,250,1,1,4.76,2.07,269.39,4.80,4.19,-3.44,-271.00,-3.51,-277.93,1.00,99.00,99.00,
left turn real_002.trj,589.00,-0.03,-266.38,0.00,0.00,0.00,5.64,2.20,-0.67,-2.32,1.15,-15.44,6:31,rear end,2.08,257.86,252,1,2,4.21,2.00,269.93,0.97,1.15,-0.03,-265.86,-0.03,-266.38,254,1,2,4.64,2.00,254.48,3.12,1.05,-0.30,-258.40,-1.27,-261.91,1.00,99.00,99.00,
left turn real_002.trj,594.20,4.60,-301.28,0.00,0.80,0.40,5.71,2.83,-1.50,-3.88,1.55,-1.95,6:04,rear end,4.17,89.39,262,5,2,4.61,1.95,90.60,2.89,1.28,4.65,-305.91,4.59,-300.59,266,5,2,3.75,1.99,88.65,5.71,1.55,4.74,-314.33,4.94,-305.53,1.00,99.00,99.00,
left turn real_002.trj,603.60,-37.89,-280.72,0.00,1.10,1.40,6.13,3.47,-1.94,-2.62,1.76,-2.49,6:05,rear end,4.37,178.28,259,8,2,4.64,2.00,180.00,2.66,1.71,-35.86,-280.72,-39.40,-280.72,262,8,2,4.61,1.95,177.51,6.13,1.76,-24.20,-280.73,-33.16,-280.34,1.00,99.00,99.00,
left turn real_002.trj,642.80,4.68,-308.55,0.00,0.00,0.00,7.23,5.82,-2.31,-3.20,3.04,-7.70,6:15,rear end,4.18,84.26,283,5,2,4.76,2.07,90.60,1.42,2.78,4.69,-309.49,4.68,-308.55,284,5,2,4.61,1.95,82.90,7.23,3.04,4.84,-323.72,6.13,-313.29,1.00,99.00,99.00,
left turn real_002.trj,663.00,-3.53,-263.89,0.00,0.00,0.00,12.88,12.88,-0.15,-0.25,7.34,-2.89,6:06,rear end,5.54,267.04,288,1,1,4.76,2.07,269.93,0.00,5.54,-3.53,-263.89,-3.53,-263.89,292,1,1,4.01,1.85,267.04,12.88,7.34,-3.50,-241.20,-4.54,-261.33,1.00,99.00,99.00,
left turn real_002.trj,666.00,-3.53,-263.89,0.00,0.00,0.00,11.78,11.52,0.15,0.15,6.57,-2.59,6:05,rear end,4.95,267.34,288,1,1,4.76,2.07,269.93,0.00,4.95,-3.53,-263.89,-3.53,-263.89,293,1,1,4.01,1.85,267.34,11.52,6.57,-3.50,-242.27,-4.36,-260.77,1.00,99.00,99.00,
left turn real_002.trj,682.20,4.84,-324.24,0.00,0.00,0.00,6.11,6.11,-2.30,-2.71,3.15,-9.00,6:18,rear end,2.96,81.60,295,5,2,4.61,1.95,90.60,0.00,2.96,4.84,-324.24,4.84,-324.24,298,5,2,4.21,2.00,81.60,6.11,3.15,4.98,-337.34,6.25,-328.71,1.00,99.00,99.00,
left turn real_002.trj,700.40,5.20,-358.00,0.00,1.10,1.20,5.95,4.66,-2.78,-3.38,2.33,0.00,6:00,rear end,3.62,90.60,312,5,2,4.76,2.07,90.60,1.29,2.33,5.21,-358.93,5.18,-356.42,314,5,2,4.76,2.07,90.60,5.95,2.33,5.33,-370.64,5.25,-362.73,1.00,99.00,99.00,
left turn real_002.trj,703.60,-0.77,-283.16,0.00,0.00,0.00,8.13,10.57,1.99,1.99,5.45,143.58,1:13,crossing,1.74,194.06,276,10004,1,4.61,1.95,126.64,5.53,5.12,3.93,-289.46,-0.77,-283.16,280,10001,1,4.21,2.00,270.22,5.60,5.45,-3.53,-276.60,-3.50,-284.88,1.00,99.00,99.00,
left turn real_002.trj,703.20,1.45,-285.15,0.00,0.00,0.00,8.47,9.04,2.07,2.07,4.73,155.32,12:49,crossing,1.01,205.22,276,10004,1,4.61,1.95,114.88,4.61,4.73,4.35,-291.41,1.45,-285.15,286,10001,2,4.76,2.07,270.20,4.64,4.31,-0.04,-274.14,-0.01,-281.33,1.00,99.00,99.00,
left turn real_002.trj,698.60,5.55,-353.46,0.00,1.00,1.40,6.40,4.93,-2.18,-7.55,2.81,18.59,5:23,lane change,4.30,87.70,309,5,2,3.75,1.99,72.01,1.58,2.81,5.16,-354.84,8.45,-344.70,312,5,2,4.76,2.07,90.60,6.40,2.12,5.28,-366.28,5.15,-353.87,1.00,99.00,99.00,
left turn real_002.trj,705.40,2.09,-286.02,0.00,0.00,0.00,10.03,12.38,1.87,1.87,6.67,161.60,12:37,crossing,1.03,176.10,279,10004,1,4.76,2.07,108.59,6.03,5.71,4.52,-293.23,2.09,-286.02,294,10001,2,4.21,2.00,270.19,6.52,6.67,-0.04,-272.40,0.00,-283.51,1.00,99.00,99.00,
left turn real_002.trj,706.60,-3.93,-281.60,0.00,0.00,0.00,10.16,11.27,1.85,1.85,5.80,126.29,1:47,crossing,2.89,217.92,279,10004,1,4.76,2.07,143.78,5.50,5.47,2.09,-286.02,-3.93,-281.60,296,1,1,4.64,2.00,270.07,7.11,5.80,-3.53,-268.41,-3.52,-278.37,1.00,99.00,99.00,
left turn real_002.trj,711.00,4.58,-298.88,0.00,1.00,1.00,3.42,1.74,-0.27,-1.84,0.95,2.80,5:54,lane change,2.64,80.30,287,5,2,3.75,1.99,78.31,1.69,0.95,4.58,-299.33,6.24,-291.33,295,5,2,4.61,1.95,81.11,3.42,0.79,4.67,-307.97,6.05,-299.12,1.00,99.00,99.00,
left turn real_002.trj,716.40,-0.03,-265.95,0.00,0.00,0.00,6.03,1.90,2.95,2.95,0.96,-20.05,6:40,lane change,0.96,249.88,317,1,2,4.21,2.00,269.93,0.00,0.96,-0.03,-265.92,-0.03,-265.95,320,1,2,4.36,1.97,249.88,1.90,0.94,-0.61,-259.85,-1.52,-262.35,1.00,99.00,99.00,
left turn real_002.trj,718.60,-4.23,-281.44,0.00,0.00,0.00,10.75,10.56,2.53,2.53,5.33,119.85,2:00,crossing,3.19,223.71,285,10004,1,4.21,2.00,146.36,5.02,5.33,1.72,-285.41,-4.23,-281.44,320,1,1,4.36,1.97,266.21,7.12,5.23,-2.81,-268.05,-3.50,-278.48,1.00,99.00,99.00,
left turn real_002.trj,718.60,5.17,-355.42,0.00,0.70,0.40,8.02,5.72,-0.23,-3.64,2.86,0.00,5:59,rear end,5.16,90.60,319,5,2,4.01,1.85,90.60,2.30,2.86,5.21,-358.98,5.16,-354.43,328,5,2,4.01,1.85,90.60,8.02,2.86,5.33,-370.93,5.21,-359.42,1.00,99.00,99.00,
left turn real_002.trj,716.40,4.96,-335.26,0.00,1.20,3.00,3.86,2.75,-0.28,-7.45,1.48,0.00,5:59,rear end,2.59,90.60,308,5,2,4.21,2.00,90.60,1.11,1.48,4.96,-335.67,4.92,-331.44,312,5,2,4.76,2.07,90.60,3.86,1.27,5.05,-343.85,5.00,-339.73,1.00,99.00,99.00,
left turn real_002.trj,715.80,0.01,-231.57,0.00,1.00,0.60,9.69,6.16,-1.45,-2.94,3.08,-6.16,6:12,lane change,6.61,265.42,324,1,2,4.76,2.07,269.93,3.56,3.08,0.02,-227.80,0.00,-238.17,329,1,2,4.76,2.07,263.77,9.69,3.08,0.03,-213.82,-2.33,-235.49,1.00,99.00,99.00,
left turn real_002.trj,722.40,-0.03,-265.99,0.00,0.00,0.00,5.73,1.42,2.37,2.37,0.76,-24.35,6:49,rear end,0.76,245.57,317,1,2,4.21,2.00,269.93,0.00,0.76,-0.03,-265.99,-0.03,-265.99,321,1,2,4.76,2.07,245.57,1.42,0.66,-0.55,-260.19,-1.15,-261.50,1.00,99.00,99.00,
left turn real_002.trj,720.00,5.07,-345.82,0.00,1.00,1.60,2.37,1.09,-0.24,-1.46,0.62,0.00,6:00,rear end,1.75,90.60,314,5,2,4.76,2.07,90.60,1.28,0.47,5.07,-345.95,4.91,-330.84,319,5,2,4.01,1.85,90.60,2.37,0.62,5.15,-353.46,5.02,-341.49,1.00,99.00,99.00,
left turn real_002.trj,729.00,-0.02,-253.03,0.00,0.00,0.00,11.14,9.30,0.26,0.26,4.65,-6.11,6:12,lane change,4.85,263.94,324,1,2,4.76,2.07,269.93,0.20,4.65,-0.01,-252.96,-0.02,-253.03,333,1,2,4.76,2.07,263.82,9.49,4.65,-0.34,-234.86,-1.96,-249.77,1.00,99.00,99.00,
left turn real_002.trj,731.80,-0.18,-283.63,0.00,0.00,0.00,11.87,16.97,0.26,0.26,8.49,148.95,1:02,crossing,3.45,241.99,312,10004,1,4.76,2.07,120.40,6.15,8.49,4.32,-291.29,-0.18,-283.63,333,1,1,4.76,2.07,269.35,11.40,8.49,-3.30,-263.26,-3.51,-281.84,1.00,99.00,99.00,
left turn real_002.trj,744.40,-2.24,-257.29,0.00,0.60,0.40,11.70,9.61,-6.86,-7.06,4.80,15.17,5:30,lane change,6.62,267.79,340,1,2,4.61,1.95,254.76,1.89,4.80,-0.56,-251.81,-2.74,-259.83,342,1,1,4.61,1.95,269.93,11.42,4.80,-3.49,-235.63,-3.52,-253.12,1.00,99.00,99.00,
left turn real_002.trj,808.40,-3.53,-263.86,0.00,0.00,0.00,12.22,12.14,0.04,0.04,6.36,-3.15,6:06,rear end,5.78,266.78,361,1,1,4.64,2.00,269.93,0.00,5.78,-3.53,-263.86,-3.53,-263.86,365,1,1,4.21,2.00,266.78,12.14,6.36,-3.50,-242.18,-4.59,-261.49,1.00,99.00,99.00,
left turn real_002.trj,817.20,4.86,-325.81,0.00,0.00,0.00,6.09,4.24,-2.21,-3.40,2.35,-9.57,6:19,rear end,3.74,83.69,362,5,2,4.64,2.00,90.60,1.88,1.89,4.87,-327.20,4.86,-325.81,364,5,2,3.75,1.99,81.03,6.09,2.35,4.99,-338.02,6.24,-330.05,1.00,99.00,99.00,
left turn real_002.trj,836.20,6.42,-347.91,0.00,0.00,0.00,6.74,6.43,-0.63,-0.63,3.36,7.58,5:45,rear end,3.38,83.39,372,5,2,4.61,1.95,83.02,6.74,3.36,5.19,-357.88,6.42,-347.91,373,5,2,4.76,2.07,90.60,0.31,3.07,5.04,-343.29,5.04,-343.18,1.00,99.00,99.00,
left turn real_002.trj,843.40,-0.21,-283.60,0.00,0.00,0.00,8.20,10.31,2.21,2.21,5.40,146.41,1:07,crossing,1.57,189.06,344,10004,1,4.64,2.00,123.81,5.35,4.91,4.12,-290.07,-0.21,-283.60,359,10001,1,4.21,2.00,270.22,5.41,5.40,-3.53,-275.83,-3.50,-284.04,1.00,99.00,99.00,
left turn real_002.trj,848.40,-4.40,-281.47,0.00,0.00,0.00,11.02,12.27,1.80,1.80,6.99,123.86,1:52,crossing,3.19,216.43,348,10004,1,4.76,2.07,146.18,5.43,5.28,1.82,-285.64,-4.40,-281.47,369,1,1,3.75,1.99,270.04,8.39,6.99,-3.53,-266.94,-3.52,-278.40,1.00,99.00,99.00,
left turn real_002.trj,853.40,0.00,-240.14,0.00,0.00,0.00,4.62,1.36,2.07,2.07,0.70,-26.34,6:53,rear end,0.66,243.59,376,1,2,4.61,1.95,269.93,0.00,0.66,0.00,-240.14,0.00,-240.14,381,1,2,4.21,2.00,243.59,1.36,0.70,-0.56,-234.50,-1.17,-235.72,1.00,99.00,99.00,
left turn real_002.trj,850.00,0.01,-232.75,0.00,1.50,3.40,6.36,5.70,-3.05,-3.05,2.99,15.35,5:29,lane change,3.64,268.58,381,1,2,4.21,2.00,254.58,0.68,2.99,0.01,-232.61,-3.35,-244.80,392,1,2,4.64,2.00,269.93,6.36,2.71,0.03,-219.75,0.01,-231.67,1.00,99.00,99.00,
left turn real_002.trj,855.40,-6.16,-281.13,0.00,0.00,0.00,11.90,14.47,0.18,0.18,7.80,120.69,1:59,crossing,4.57,241.73,357,10004,1,4.76,2.07,149.34,4.68,6.68,2.13,-286.05,-6.16,-281.13,387,1,1,4.21,2.00,270.03,11.51,7.80,-3.53,-261.63,-3.51,-280.43,1.00,99.00,99.00,
left turn real_002.trj,852.20,4.72,-312.63,0.00,1.20,0.60,4.93,1.79,-1.45,-2.89,0.94,0.00,6:00,rear end,4.07,90.60,370,5,2,4.21,2.00,90.60,3.14,0.94,4.73,-313.81,4.54,-295.74,368,5,2,4.64,2.00,90.60,4.93,0.85,4.81,-320.93,4.67,-307.54,1.00,99.00,99.00,
left turn real_002.trj,859.20,-1.16,-282.86,0.00,0.00,0.00,11.22,16.38,0.10,0.10,8.19,143.14,1:14,crossing,3.11,227.38,370,10004,1,4.21,2.00,126.91,7.03,8.19,4.10,-289.86,-1.16,-282.86,381,1,1,4.21,2.00,270.05,10.20,8.19,-3.53,-264.89,-3.52,-280.15,1.00,99.00,99.00,
left turn real_002.trj,861.80,5.03,-341.99,0.00,1.10,2.00,2.89,2.14,-1.15,-2.24,1.07,0.00,6:00,rear end,1.82,90.60,384,5,2,3.75,1.99,90.60,0.75,1.07,5.03,-342.40,4.99,-338.04,386,5,2,3.75,1.99,90.60,2.89,1.07,5.10,-349.30,5.07,-345.60,1.00,99.00,99.00,
left turn real_002.trj,860.40,4.98,-337.72,0.00,1.30,2.60,2.66,1.66,-1.07,-3.08,0.88,0.00,6:00,rear end,1.78,90.60,383,5,2,4.21,2.00,90.60,1.00,0.78,4.98,-337.72,4.82,-322.58,384,5,2,3.75,1.99,90.60,2.66,0.88,5.05,-344.09,4.94,-333.77,1.00,99.00,99.00,
left turn real_002.trj,862.80,5.07,-346.44,0.00,1.30,2.40,3.18,2.13,-1.47,-2.49,1.07,0.00,6:00,rear end,2.11,90.60,386,5,2,3.75,1.99,90.60,1.04,1.07,5.08,-346.91,5.03,-342.33,388,5,2,4.01,1.85,90.60,3.18,1.07,5.15,-353.81,5.11,-350.22,1.00,99.00,99.00,
left turn real_002.trj,865.00,5.11,-350.22,0.00,1.10,0.80,6.46,6.21,-1.66,-2.47,3.10,0.00,5:59,rear end,3.35,90.60,388,5,2,4.01,1.85,90.60,0.25,3.10,5.13,-351.24,5.00,-339.68,395,5,2,4.01,1.85,90.60,6.46,3.10,5.26,-364.55,5.07,-346.24,1.00,99.00,99.00,
left turn real_002.trj,877.60,0.02,-227.07,0.00,0.00,0.00,5.37,1.91,1.53,1.53,1.00,-19.85,6:40,rear end,0.91,250.08,396,1,2,4.64,2.00,269.93,0.00,0.91,0.02,-227.07,0.02,-227.07,405,1,2,4.21,2.00,250.08,1.91,1.00,-0.26,-219.88,-1.25,-222.60,1.00,99.00,99.00,
left turn real_002.trj,897.00,-0.02,-259.97,0.00,1.50,2.40,2.36,2.30,-1.24,-3.91,1.17,0.00,6:00,rear end,1.23,269.93,376,1,2,4.61,1.95,269.93,0.06,1.17,-0.02,-259.97,-0.03,-261.79,392,1,2,4.64,2.00,269.93,2.36,1.13,-0.01,-252.04,-0.02,-255.35,1.00,99.00,99.00,
left turn real_002.trj,905.40,4.90,-329.38,0.00,0.70,0.40,7.45,2.80,-6.80,-6.80,1.49,-7.76,6:16,lane change,6.01,86.10,414,5,2,4.21,2.00,90.60,4.77,1.31,4.91,-330.31,4.80,-320.55,417,5,2,3.75,1.99,82.84,7.45,1.49,4.98,-337.58,6.71,-323.87,1.00,99.00,99.00,
left turn real_002.trj,965.60,4.97,-336.33,0.00,0.80,1.20,4.63,2.05,-2.72,-7.38,1.11,0.00,5:59,rear end,3.52,90.60,440,5,2,4.76,2.07,90.60,2.58,0.95,4.97,-336.33,4.95,-334.41,442,5,2,4.21,2.00,90.60,4.63,1.11,5.05,-344.42,5.00,-339.49,1.00,99.00,99.00,
left turn real_002.trj,983.60,-1.26,-282.88,0.00,0.00,0.00,8.17,9.81,1.96,1.96,5.14,143.70,1:13,crossing,1.64,186.57,410,10004,1,4.64,2.00,126.51,5.27,4.67,4.16,-290.21,-1.26,-282.88,421,10001,1,4.21,2.00,270.22,5.05,5.14,-3.53,-275.35,-3.50,-284.54,1.00,99.00,99.00,
left turn real_002.trj,987.00,-1.64,-282.56,0.00,0.00,0.00,9.78,10.59,1.63,1.63,5.46,135.01,1:30,crossing,2.64,236.12,414,10004,1,4.21,2.00,135.09,4.30,5.46,2.90,-287.08,-1.64,-282.56,427,1,1,4.61,1.95,270.10,7.10,5.13,-3.53,-269.85,-3.52,-279.63,1.00,99.00,99.00,
left turn real_002.trj,983.60,8.12,-303.12,0.00,0.50,0.20,3.69,0.36,1.87,1.87,0.18,-14.96,6:30,rear end,0.79,81.74,417,5,1,3.75,1.99,90.58,0.65,0.18,8.13,-304.36,8.03,-294.42,422,5,1,4.01,1.85,75.62,0.94,0.18,8.18,-308.71,10.59,-299.29,1.00,99.00,99.00,
left turn real_002.trj,988.60,-0.02,-253.54,0.00,1.50,2.00,2.26,1.49,-3.95,-3.95,0.83,0.00,6:00,rear end,1.43,269.93,396,1,2,4.64,2.00,269.93,0.77,0.66,-0.02,-253.54,-0.02,-256.46,433,1,2,3.75,1.99,269.93,2.26,0.83,-0.01,-247.26,-0.01,-249.49,1.00,99.00,99.00,
left turn real_002.trj,989.00,6.48,-365.70,0.00,0.50,1.00,3.40,2.62,-0.61,-6.95,1.49,-2.94,6:06,lane change,1.91,81.25,456,5,2,4.76,2.07,83.50,0.79,1.13,6.48,-365.70,8.58,-347.26,458,5,2,4.01,1.85,80.56,3.40,1.49,5.34,-371.50,6.50,-364.54,1.00,99.00,99.00,
left turn real_002.trj,993.80,-0.02,-259.29,0.00,0.00,0.00,6.19,1.95,2.43,2.43,1.08,-17.20,6:34,lane change,1.15,255.16,396,1,2,4.64,2.00,269.93,0.30,0.87,-0.02,-259.16,-0.02,-259.29,433,1,2,3.75,1.99,252.73,2.24,1.08,-0.47,-251.98,-1.58,-255.55,1.00,99.00,99.00,
left turn real_002.trj,992.00,0.00,-244.17,0.00,1.40,3.80,2.85,1.47,-7.58,-7.58,0.83,0.00,6:00,rear end,2.22,269.93,436,1,2,3.75,1.99,269.93,1.38,0.83,0.00,-244.17,-0.01,-250.12,443,1,2,4.76,2.07,269.93,2.85,0.63,0.01,-236.35,0.00,-239.99,1.00,99.00,99.00,
left turn real_002.trj,994.40,4.83,-323.60,0.00,1.40,3.00,2.81,2.77,-0.19,-2.93,1.39,0.00,5:59,rear end,1.43,90.60,442,5,2,4.21,2.00,90.60,0.04,1.39,4.84,-323.62,4.80,-320.23,445,5,2,4.21,2.00,90.60,2.81,1.39,4.92,-331.62,4.88,-327.72,1.00,99.00,99.00,
left turn real_002.trj,1007.20,5.92,-310.32,0.00,1.50,2.00,5.00,3.70,-2.02,-2.02,1.91,14.59,5:31,rear end,3.22,87.65,442,5,1,4.21,2.00,76.01,1.36,1.91,5.92,-310.32,7.97,-302.08,462,5,1,4.61,1.95,90.60,5.00,1.79,8.30,-320.02,8.21,-311.80,1.00,99.00,99.00,
left turn real_002.trj,1008.00,-0.01,-245.81,0.00,0.00,0.00,4.83,1.24,2.07,2.07,0.71,-27.86,6:56,rear end,0.53,242.07,443,1,2,4.76,2.07,269.93,0.00,0.53,-0.01,-245.81,-0.01,-245.81,453,1,2,3.75,1.99,242.07,1.24,0.71,-0.57,-240.39,-1.18,-241.55,1.00,99.00,99.00,
left turn real_002.trj,1011.80,-0.01,-252.31,0.00,0.00,0.00,5.90,1.76,2.70,2.70,1.00,-21.43,6:43,rear end,1.00,248.50,436,1,2,3.75,1.99,269.93,0.00,1.00,-0.01,-252.31,-0.01,-252.31,443,1,2,4.76,2.07,248.50,1.76,0.76,-0.54,-246.40,-1.17,-247.98,1.00,99.00,99.00,
left turn real_002.trj,1013.00,-1.05,-282.96,0.00,0.00,0.00,11.62,13.85,0.47,0.47,7.57,138.54,1:23,crossing,3.19,239.17,435,10004,1,4.61,1.95,131.51,4.53,6.28,3.29,-287.87,-1.05,-282.96,453,1,1,3.75,1.99,270.05,10.13,7.57,-3.53,-266.44,-3.52,-279.63,1.00,99.00,99.00,
left turn real_002.trj,1008.80,6.22,-338.53,0.00,1.00,0.80,5.14,3.07,-1.37,-2.26,1.65,4.92,5:50,lane change,3.73,89.34,463,5,2,4.21,2.00,85.68,2.08,1.65,5.86,-339.24,8.18,-308.59,464,5,2,4.76,2.07,90.60,5.14,1.42,5.09,-347.64,4.95,-334.76,1.00,99.00,99.00,
left turn real_002.trj,1023.00,-1.93,-282.47,0.00,0.00,0.00,11.88,17.45,0.20,0.20,9.40,143.31,1:13,crossing,3.22,226.79,457,10004,1,4.76,2.07,126.70,6.84,8.05,4.24,-290.75,-1.93,-282.47,470,1,1,4.21,2.00,270.00,11.48,9.40,-3.52,-261.24,-3.52,-279.87,1.00,99.00,99.00,
left turn real_002.trj,1024.20,0.00,-241.72,0.00,1.50,3.40,6.62,5.83,-2.53,-5.54,3.19,0.00,6:00,rear end,3.98,269.93,467,1,2,4.01,1.85,269.93,0.79,3.19,0.00,-241.05,-0.01,-245.05,473,1,2,4.61,1.95,269.93,6.62,2.64,0.02,-228.05,0.00,-237.42,1.00,99.00,99.00,
left turn real_002.trj,1028.40,-0.01,-245.54,0.00,1.50,1.80,2.49,0.05,-2.06,-2.06,0.03,0.00,6:00,rear end,2.46,269.93,467,1,2,4.01,1.85,269.93,2.49,0.03,-0.01,-245.54,-0.01,-247.71,473,1,2,4.61,1.95,269.93,2.44,0.02,0.00,-237.88,0.00,-241.25,1.00,99.00,99.00,
left turn real_002.trj,1034.80,0.01,-235.68,0.00,1.50,2.20,5.82,5.52,-2.68,-6.71,2.85,0.00,6:00,rear end,3.15,269.93,475,1,2,4.21,2.00,269.93,0.30,2.85,0.01,-235.68,0.00,-237.69,478,1,2,4.61,1.95,269.93,5.82,2.67,0.02,-223.00,0.01,-231.34,1.00,99.00,99.00,
left turn real_002.trj,1036.40,-0.03,-264.66,0.00,1.50,2.00,4.35,1.11,-0.61,-4.24,0.59,0.00,6:00,rear end,3.83,269.93,454,1,2,4.21,2.00,269.93,4.35,0.52,-0.03,-264.66,-0.03,-268.60,467,1,2,4.01,1.85,269.93,3.24,0.59,-0.02,-254.83,-0.02,-260.94,1.00,99.00,99.00,
left turn real_002.trj,1038.40,0.01,-231.79,0.00,0.00,0.00,10.62,8.18,-2.12,-6.05,4.48,-5.68,6:11,rear end,6.14,265.49,478,1,2,4.61,1.95,269.93,2.45,3.70,0.01,-230.60,0.01,-231.79,481,1,2,4.01,1.85,264.25,10.62,4.48,0.03,-212.90,-1.42,-227.37,1.00,99.00,99.00,
left turn real_002.trj,1041.60,-0.77,-237.25,0.00,1.20,1.00,9.20,7.29,-1.55,-4.70,3.70,10.81,5:38,lane change,5.62,268.09,478,1,2,4.61,1.95,259.12,1.95,3.70,0.01,-234.85,-3.48,-253.01,483,1,2,4.64,2.00,269.93,9.20,3.59,0.03,-219.46,0.00,-242.09,1.00,99.00,99.00,
left turn real_002.trj,1043.20,0.01,-234.34,0.00,1.50,1.00,9.13,4.76,-2.19,-3.29,2.65,0.00,6:00,rear end,6.49,269.93,483,1,2,4.64,2.00,269.93,4.37,2.12,0.01,-234.34,0.00,-244.11,484,1,2,4.01,1.85,269.93,9.13,2.65,0.02,-222.94,0.00,-237.93,1.00,99.00,99.00,
left turn real_002.trj,1112.60,5.09,-348.04,0.00,0.00,0.00,7.45,7.45,-1.92,-3.40,3.79,-7.09,6:14,rear end,3.67,83.52,517,5,2,4.64,2.00,90.60,0.00,3.67,5.09,-348.04,5.09,-348.04,524,5,2,4.61,1.95,83.52,7.45,3.79,5.25,-363.48,6.48,-352.72,1.00,99.00,99.00,
left turn real_002.trj,1129.40,5.14,-352.99,0.00,1.20,2.60,0.95,0.95,-1.39,-1.39,0.51,0.00,6:00,rear end,0.45,90.60,526,5,2,4.21,2.00,90.60,0.00,0.45,5.14,-352.99,5.13,-351.94,532,5,2,3.75,1.99,90.60,0.95,0.51,5.20,-358.03,5.18,-356.92,1.00,99.00,99.00,
left turn real_002.trj,1127.60,5.20,-358.52,0.00,1.20,2.60,7.98,1.35,-1.05,-7.34,0.67,0.00,6:00,rear end,7.31,90.60,532,5,2,3.75,1.99,90.60,6.64,0.67,5.29,-366.59,5.18,-356.35,533,5,2,4.01,1.85,90.60,7.98,0.67,5.55,-391.91,5.23,-361.18,1.00,99.00,99.00,
left turn real_002.trj,1138.00,-0.20,-283.58,0.00,1.30,1.60,11.77,14.16,0.00,-0.11,7.36,108.02,2:24,crossing,5.44,242.54,505,10004,1,4.64,2.00,162.02,5.08,6.81,0.56,-284.28,-9.99,-280.85,502,1,1,4.36,1.97,270.04,11.74,7.36,-3.52,-260.79,-3.51,-281.94,1.00,99.00,99.00,
left turn real_002.trj,1139.60,5.15,-353.37,0.00,0.60,0.40,7.03,5.07,-0.54,-6.68,2.70,0.00,5:59,rear end,4.65,90.60,533,5,2,4.01,1.85,90.60,1.95,2.70,5.19,-357.29,5.14,-352.45,536,5,2,4.21,2.00,90.60,7.03,2.38,5.30,-368.31,5.19,-357.45,1.00,99.00,99.00,
left turn real_002.trj,1137.00,4.96,-335.74,0.00,1.50,1.60,3.11,0.13,-0.01,-3.01,0.07,0.00,6:00,rear end,3.04,90.60,517,5,2,4.64,2.00,90.60,2.98,0.06,4.96,-335.74,4.91,-330.86,526,5,2,4.21,2.00,90.60,3.11,0.07,5.06,-344.83,4.99,-338.04,1.00,99.00,99.00,
left turn real_002.trj,1138.40,5.03,-342.34,0.00,1.20,1.80,3.10,0.52,-0.61,-7.52,0.28,0.00,6:00,rear end,2.85,90.60,526,5,2,4.21,2.00,90.60,3.10,0.24,5.03,-342.34,4.98,-337.51,532,5,2,3.75,1.99,90.60,2.58,0.28,5.12,-351.13,5.05,-343.90,1.00,99.00,99.00,
left turn real_002.trj,1145.80,0.03,-220.02,0.00,0.00,0.00,5.38,1.73,2.69,2.69,0.99,-22.61,6:45,rear end,0.75,247.32,490,1,2,4.76,2.07,269.93,0.00,0.75,0.03,-220.02,0.03,-220.02,501,1,2,3.75,1.99,247.32,1.73,0.99,-0.56,-214.16,-1.21,-215.71,1.00,99.00,99.00,
left turn real_002.trj,1148.00,0.02,-220.57,0.00,1.20,3.60,3.41,3.02,-3.82,-5.97,1.63,0.00,6:00,rear end,1.70,269.93,490,1,2,4.76,2.07,269.93,0.31,1.39,0.03,-220.31,0.02,-226.54,503,1,2,4.21,2.00,269.93,3.33,1.63,0.04,-211.34,0.03,-216.31,1.00,99.00,99.00,
